action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,entropy,eplenmean,eprewmean,fps,grad_norm,kl,loss_pi,loss_v,lr_pi,lr_v,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
4.893959999084473,-4.10732889175415,-1.3511682748794556,-0.8989915251731873,-1.3463462591171265,-2.8054304122924805,0.005591369699686766,0.0,13.811134338378906,988.31,6069.060970030001,2416,0.5595585107803345,0.006485761143267155,-0.08222402632236481,0.001786612905561924,0.006584362139917695,0.001,619,5079040,2050.387407178001,5079040,1.4715430736541748,0.45397597551345825,1.1506316661834717,1.2148513793945312,1.1656877994537354,-1.3957606554031372,0.025347348302602768
4.660171985626221,-4.9959635734558105,-1.3596649169921875,-1.1816425323486328,-1.3594566583633423,-1.4499976634979248,0.00017119446420110762,0.0,13.778219223022461,985.49,6066.438385269999,2222,0.6134182810783386,0.004737044218927622,0.2340504229068756,0.00014567638572771102,0.006584362139917695,0.001,629,5160960,2085.128679731046,5160960,1.487615942955017,0.5997262597084045,1.136366367340088,1.1870808601379395,1.1374319791793823,1.058341383934021,8.071686897892505e-05
5.018016815185547,-4.259198188781738,-1.3779137134552002,-1.2726988792419434,-1.3747066259384155,-2.1483232975006104,0.0017913194606080651,0.0,13.707387924194336,991.08,6106.5599995600005,2448,0.5981524586677551,0.009158940985798836,0.31583285331726074,0.0006419216515496373,0.006584362139917695,0.001,639,5242880,2119.104933437018,5242880,1.6985706090927124,0.5631757974624634,1.1094615459442139,1.1373945474624634,1.1164169311523438,-0.32175153493881226,0.005497779697179794
5.081677436828613,-4.138985633850098,-1.389235496520996,-0.9183713793754578,-1.3895343542099,-1.4974488019943237,0.0002390737645328045,0.0,13.671211242675781,993.01,6146.03095019,2403,0.6123887300491333,0.008766249753534794,0.15732969343662262,0.00012285858974792063,0.006584362139917695,0.001,649,5324800,2154.29276797903,5324800,2.004115581512451,0.4672267735004425,1.1124067306518555,1.139060139656067,1.1147053241729736,0.9684861302375793,0.00012607316602952778
4.92238712310791,-4.420926094055176,-1.4033782482147217,-1.3095859289169312,-1.4036509990692139,-1.5048953294754028,0.00011761338100768626,0.0,13.655076026916504,992.01,6180.83879004,2440,0.6110823750495911,0.005674893967807293,0.1735803335905075,0.00013930212298873812,0.006584362139917695,0.001,659,5406720,2189.3592112000333,5406720,1.525248408317566,0.6321457624435425,1.1167523860931396,1.1370322704315186,1.118778109550476,1.0555009841918945,0.00010919327905867249
4.948155403137207,-4.4885945320129395,-1.4236035346984863,-1.0285979509353638,-1.418002724647522,-2.787853717803955,0.005467867013067007,0.0,13.622446060180664,983.69,6174.164977370001,2191,0.48814985156059265,0.006949461065232754,0.11582358181476593,0.0014582909643650055,0.006584362139917695,0.001,669,5488640,2223.758247510006,5488640,2.175635814666748,0.38375964760780334,1.0934367179870605,1.1263185739517212,1.109981894493103,-1.4674259424209595,0.027881203219294548
4.840953826904297,-4.572436332702637,-1.4323346614837646,-1.3386508226394653,-1.43245530128479,-1.4859737157821655,0.0001269377680728212,0.0,13.5911226272583,987.94,6204.59504992,2423,0.6689955592155457,0.004596855491399765,0.14319026470184326,9.5134018920362e-05,0.006584362139917695,0.001,679,5570560,2259.307249171019,5570560,1.484760046005249,0.6875056028366089,1.0976166725158691,1.1236228942871094,1.0985132455825806,1.0407953262329102,6.459234282374382e-05
4.6822710037231445,-4.5584211349487305,-1.4457979202270508,-0.6916056275367737,-1.4466763734817505,-1.6106795072555542,0.0009536228026263416,0.0,13.551993370056152,998.43,6257.459053579998,2191,0.5389727354049683,0.0027193143032491207,0.057792969048023224,0.00027180707547813654,0.0043895747599451305,0.001,689,5652480,2293.9444813930313,5652480,1.9526185989379883,0.7320986390113831,1.0617218017578125,1.109298825263977,1.0673348903656006,0.8495305776596069,0.0005219648010097444
4.886929035186768,-4.690074920654297,-1.4598674774169922,-1.0520726442337036,-1.4601778984069824,-1.5985651016235352,0.000257871433859691,0.0,13.530075073242188,999.41,6267.17882906,2343,0.5663406848907471,0.008029742166399956,-0.11425327509641647,0.00031358213163912296,0.006584362139917695,0.001,699,5734400,2328.340829223045,5734400,1.7374951839447021,0.6106910705566406,1.0482606887817383,1.0700193643569946,1.0515224933624268,0.8579738736152649,0.00022147058916743845
5.354654312133789,-4.196284770965576,-1.4737173318862915,-1.4105336666107178,-1.4730854034423828,-1.5470383167266846,0.00016878913447726518,0.0,13.49641227722168,999.73,6286.34473046,2380,0.6185859441757202,0.002275346079841256,0.05862775444984436,0.00014458857185672969,0.0043895747599451305,0.001,709,5816320,2363.5480962630245,5816320,1.2968202829360962,0.7366685271263123,1.0243427753448486,1.0512324571609497,1.0255323648452759,0.9570422172546387,9.855642565526068e-05
5.19489860534668,-4.291534900665283,-1.486632227897644,-1.115567684173584,-1.4870399236679077,-1.5712929964065552,0.00015201937640085816,0.0,13.456846237182617,994.99,6282.159736580001,2376,0.5734552145004272,0.004981599748134613,-0.020204197615385056,0.00013938109623268247,0.006584362139917695,0.001,719,5898240,2398.834529107029,5898240,1.6374610662460327,0.7006350159645081,0.9817136526107788,0.9995653629302979,0.9840269088745117,0.8768131136894226,9.293910989072174e-05
4.856409549713135,-4.308065891265869,-1.5001235008239746,-1.1207512617111206,-1.5002437829971313,-1.6361433267593384,0.000244401628151536,0.0,13.393038749694824,998.8,6342.499871119999,2363,0.5917711853981018,0.004730699583888054,-0.09801226109266281,0.00014046666910871863,0.006584362139917695,0.001,729,5980160,2433.9511498690117,5980160,1.4916292428970337,0.7058244943618774,0.9656493067741394,0.9843118786811829,0.9677683711051941,0.8134142160415649,0.00012857242836616933
4.8973212242126465,-4.445828914642334,-1.5135767459869385,-1.2915781736373901,-1.5142967700958252,-1.6846065521240234,0.0001907212717924267,0.0,13.37010383605957,1000.0,6387.8329236,2351,0.5418140292167664,0.00747508043423295,-0.07400833070278168,9.087679791264236e-05,0.006584362139917695,0.001,739,6062080,2469.0139045290416,6062080,1.8236215114593506,0.6401575207710266,0.9699620008468628,0.9865456819534302,0.9725557565689087,0.7785367965698242,0.00020452559692785144
5.190814971923828,-4.982150077819824,-1.5274066925048828,-1.4395743608474731,-1.5281184911727905,-1.6051676273345947,0.000123457022709772,0.0,13.33983039855957,1000.0,6425.688045249999,2354,0.6032359600067139,0.00595831498503685,-0.5252816081047058,8.538406109437346e-05,0.006584362139917695,0.001,749,6144000,2502.8914642430027,6144000,1.451904535293579,0.690631628036499,0.983208417892456,1.0107922554016113,0.9858758449554443,0.8608579635620117,0.0001616326771909371
5.1526618003845215,-4.126531600952148,-1.541491985321045,-1.274293065071106,-1.541688323020935,-1.6040098667144775,0.0002116545510943979,0.0,13.295037269592285,977.97,6332.16852783,2417,0.5702208280563354,0.007881924510002136,-0.015265882015228271,0.0001752008538460359,0.006584362139917695,0.001,759,6225920,2538.3792489650077,6225920,1.5699775218963623,0.5802898406982422,0.9890803098678589,1.0107696056365967,0.9920482635498047,0.9100362658500671,0.00015347139560617507
4.965273380279541,-4.55133581161499,-1.555224895477295,-1.3261836767196655,-1.5552228689193726,-1.6773245334625244,0.00020244074403308332,0.0,13.264509201049805,986.12,6373.57883661,2207,0.6376848816871643,0.006860043853521347,-0.15700000524520874,9.520931052975357e-05,0.006584362139917695,0.001,769,6307840,2573.182574920007,6307840,1.481850266456604,0.6372982263565063,0.9853512048721313,1.0154162645339966,0.987005889415741,0.9290844202041626,8.515897206962109e-05
5.048684120178223,-4.225961208343506,-1.5683159828186035,-1.432329535484314,-1.5684874057769775,-1.6921790838241577,0.00018196702876593918,0.0,13.249812126159668,985.09,6339.264204290001,2304,0.621590256690979,0.005518426187336445,-0.0015783682465553284,9.007125481730327e-05,0.006584362139917695,0.001,779,6389760,2608.4833471400198,6389760,1.5729838609695435,0.6089997887611389,0.9603523015975952,0.9795613288879395,0.9636170864105225,0.7868129014968872,0.0002500886039342731
5.256931304931641,-4.683131217956543,-1.5809836387634277,-1.237905502319336,-1.5813087224960327,-1.692592740058899,0.0003119000466540456,0.0,13.21684455871582,982.57,6348.817307939999,2410,0.5905958414077759,0.004808380268514156,0.35737043619155884,0.00010034503793576732,0.0043895747599451305,0.001,789,6471680,2644.018448960036,6471680,2.018977165222168,0.5779525637626648,0.9862590432167053,1.0226376056671143,0.9881039261817932,0.8430246710777283,0.00014784459199290723
5.028555870056152,-4.319528579711914,-1.592188835144043,-1.5126043558120728,-1.592312216758728,-1.6592146158218384,0.0001902906078612432,0.0,13.169267654418945,960.95,6271.12911713,2366,0.6323216557502747,0.00644475594162941,-0.14102110266685486,8.923777204472572e-05,0.006584362139917695,0.001,799,6553600,2679.740053735033,6553600,1.5086148977279663,0.6593102216720581,0.9412874579429626,0.9706441760063171,0.9435511827468872,0.8690133690834045,0.00015533501573372632
5.075628757476807,-4.71311616897583,-1.6119871139526367,-0.934954822063446,-1.606763482093811,-3.1297357082366943,0.00572006031870842,0.0,13.166150093078613,993.43,6516.760980579999,2415,0.3970320224761963,0.027252748608589172,0.4475385844707489,0.0004673396470025182,0.006584362139917695,0.001,809,6635520,2715.190030958038,6635520,3.0794529914855957,0.10000000149011612,0.9259722828865051,0.9650944471359253,0.9416336417198181,-1.6063742637634277,0.016405293717980385
5.194090843200684,-5.1709418296813965,-1.6246702671051025,-1.5064305067062378,-1.6188809871673584,-2.8090598583221436,0.004266699776053429,0.0,13.12307071685791,971.43,6377.188019399998,2336,0.46878379583358765,0.010482925921678543,0.32323288917541504,0.0005228303489275277,0.0043895747599451305,0.001,819,6717440,2750.5014137740363,6717440,1.5262612104415894,0.4563804268836975,0.9367963075637817,0.9696509838104248,0.9517940878868103,-1.6185694932937622,0.022990111261606216
5.426825046539307,-4.635524749755859,-1.637098789215088,-0.7123013734817505,-1.633069634437561,-3.681567668914795,0.008264360018074512,0.0,13.087078094482422,938.5,6158.784797450001,2143,0.55971360206604,0.010372983291745186,0.13626442849636078,0.0014265998033806682,0.006584362139917695,0.001,829,6799360,2785.982127038995,6799360,1.6992624998092651,0.4429435431957245,0.9611525535583496,1.0134289264678955,0.9877133965492249,-1.630603551864624,0.027335496619343758
5.052768230438232,-4.395313262939453,-1.6408898830413818,-0.3138357996940613,-1.6436799764633179,-2.3667075634002686,0.003050341969355941,0.0,13.014693260192871,947.27,6225.198614270001,2226,0.4795542359352112,0.014975393190979958,0.007792867720127106,0.0004318741266615689,0.006584362139917695,0.001,839,6881280,2821.0470002040383,6881280,2.2893197536468506,0.4911113381385803,0.9718235731124878,1.0186930894851685,0.9814655184745789,-0.1290147602558136,0.004298033192753792
5.09205436706543,-4.0744757652282715,-1.655336856842041,-1.506604552268982,-1.6562788486480713,-1.7531739473342896,0.0002940465637948364,0.0,12.975109100341797,963.73,6353.498393210001,2349,0.5928241014480591,0.006211649626493454,0.1359093338251114,0.00015335611533373594,0.006584362139917695,0.001,849,6963200,2856.8629362910287,6963200,1.848926067352295,0.5087180137634277,0.9920399188995361,1.0279790163040161,1.000106692314148,0.8578484058380127,0.0006216864567250013
5.140117168426514,-4.3762736320495605,-1.673050880432129,-1.4445098638534546,-1.667806625366211,-4.2331976890563965,0.008203813806176186,0.0,12.943330764770508,982.58,6489.106941579998,2351,0.4376533031463623,0.013465575873851776,0.3397639989852905,0.00237412191927433,0.006584362139917695,0.001,859,7045120,2892.702435376006,7045120,1.8789021968841553,0.10000000149011612,0.9826468229293823,1.0341376066207886,0.9961366057395935,-1.667138695716858,0.01077981200069189
5.530458450317383,-4.447239875793457,-1.678674340248108,-0.7553743720054626,-1.6818245649337769,-2.369253396987915,0.0027982748579233885,0.0,12.871114730834961,938.15,6235.38690055,2299,0.5576352477073669,0.005020729266107082,-0.016333647072315216,0.0007816333090886474,0.0043895747599451305,0.001,869,7127040,2928.952233738033,7127040,1.4784003496170044,0.6651843786239624,1.0714187622070312,1.1470882892608643,1.0873044729232788,-1.959578037261963,0.0189304668456316
5.087935924530029,-4.33366060256958,-1.6953613758087158,-1.2814429998397827,-1.6915820837020874,-3.212236166000366,0.006781954783946276,0.0,12.846397399902344,937.26,6241.133177850001,2357,0.4909878969192505,0.0036438533570617437,-0.03795194253325462,0.001330758212134242,0.0043895747599451305,0.001,879,7208960,2964.554875385016,7208960,1.6902357339859009,0.6449439525604248,1.068154215812683,1.135179877281189,1.0863704681396484,-1.6888482570648193,0.01827334612607956
5.082396030426025,-4.439793586730957,-1.70247220993042,-1.0595060586929321,-1.7027727365493774,-1.800007939338684,0.00022354484826792032,0.0,12.823369026184082,983.07,6520.359812919999,2368,0.42080047726631165,0.0031500135082751513,-0.09471701085567474,0.00012080308806616813,0.0043895747599451305,0.001,889,7290880,3000.245552982029,7290880,1.451734185218811,0.7595217227935791,1.0669605731964111,1.0941858291625977,1.0691064596176147,0.9810564517974854,0.00014657936117146164
5.154263973236084,-4.179430961608887,-1.712424397468567,-1.61226224899292,-1.7131022214889526,-1.8024303913116455,0.0001695243117865175,0.0,12.795703887939453,991.27,6605.958960860002,2272,0.61127108335495,0.0068289474584162235,-0.4733368754386902,0.00011130898928968236,0.006584362139917695,0.001,899,7372800,3035.833877868019,7372800,1.6721856594085693,0.5926080942153931,1.05571448802948,1.078231692314148,1.0596587657928467,0.9572344422340393,0.00022346964397002012
5.280283451080322,-4.372798919677734,-1.7232694625854492,-1.5609633922576904,-1.723676323890686,-1.8053977489471436,0.00013184863200876862,0.0,12.78567123413086,1000.0,6691.982408170001,2333,0.5698885321617126,0.006782238371670246,0.1301073282957077,0.00010766955529106781,0.006584362139917695,0.001,909,7454720,3071.334943212045,7454720,1.4238168001174927,0.6825771331787109,1.033707857131958,1.0518070459365845,1.0363627672195435,0.9292223453521729,0.0001354393025394529
5.041415691375732,-4.535725116729736,-1.7340116500854492,-1.4081207513809204,-1.7343496084213257,-1.9021639823913574,0.0003540458856150508,0.0,12.750675201416016,992.1,6640.34843252,2348,0.5304436683654785,0.009226963855326176,-0.03881328925490379,0.00018774150521494448,0.006584362139917695,0.001,919,7536640,3107.1005013179965,7536640,1.8762181997299194,0.5727202892303467,1.0215685367584229,1.0501201152801514,1.0270256996154785,0.7888438105583191,0.0005392468301579356
5.089468955993652,-4.053269863128662,-1.7454959154129028,-1.6378893852233887,-1.745800256729126,-1.8297817707061768,0.00021625794761348516,0.0,12.696022033691406,995.63,6670.74017719,2292,0.6219529509544373,0.006510899402201176,0.2992872893810272,0.00013589952141046524,0.006584362139917695,0.001,929,7618560,3142.8535349899903,7618560,1.6116410493850708,0.6743521094322205,1.040074348449707,1.07698655128479,1.0441210269927979,0.8926697373390198,0.00028216696227900684
5.4016218185424805,-4.321889877319336,-1.755920648574829,-1.701842188835144,-1.7557239532470703,-1.8653452396392822,0.00010493853187654167,0.0,12.623809814453125,1000.0,6730.136407780001,2153,0.5823649168014526,0.006321296561509371,0.24588434398174286,9.024090832099319e-05,0.006584362139917695,0.001,939,7700480,3178.9222091150004,7700480,1.748926043510437,0.6475200057029724,1.031961441040039,1.0492122173309326,1.0348507165908813,0.97139573097229,0.00010021737398346886
6.247941017150879,-4.253186225891113,-1.765620470046997,-1.6864681243896484,-1.7660865783691406,-1.896277666091919,0.0001400964829372242,0.0,12.622090339660645,1000.0,6737.940549850001,2325,0.5875083804130554,0.008519968017935753,0.1680147349834442,0.00011156836262671277,0.006584362139917695,0.001,949,7782400,3213.8836832970264,7782400,2.1214563846588135,0.4430812895298004,1.026939868927002,1.0510685443878174,1.031801700592041,0.941910445690155,0.00029939954401925206
4.909276008605957,-4.247420310974121,-1.7760146856307983,-1.5910414457321167,-1.7761107683181763,-1.9112036228179932,0.00030966897611506283,0.0,12.575861930847168,971.37,6555.945711640001,2358,0.6309670805931091,0.0026401146315038204,0.41503018140792847,0.0001595909707248211,0.0043895747599451305,0.001,959,7864320,3249.7523764109937,7864320,1.3777894973754883,0.7084504961967468,1.0172734260559082,1.0473566055297852,1.018302083015442,0.8737138509750366,0.00016406545182690024
5.17025089263916,-4.532440185546875,-1.786938190460205,-0.8362774848937988,-1.787356972694397,-2.1731085777282715,0.0006586375529877841,0.0,12.516327857971191,1000.0,6753.526184179999,2354,0.42895740270614624,0.020441774278879166,-0.0712183266878128,0.0002194682601839304,0.006584362139917695,0.001,969,7946240,3285.412577174022,7946240,2.7008140087127686,0.3894232511520386,1.0082758665084839,1.0380072593688965,1.0157614946365356,0.4798361361026764,0.0014155757380649447
5.317295551300049,-4.256450653076172,-1.7965757846832275,-1.7132248878479004,-1.7969129085540771,-1.871109962463379,8.831897866912186e-05,0.0,12.47378921508789,995.23,6732.901698510001,2304,0.6199681162834167,0.006125974468886852,0.009096041321754456,7.454455771949142e-05,0.006584362139917695,0.001,979,8028160,3321.7721188910073,8028160,1.6270719766616821,0.5944329500198364,0.9742135405540466,0.99974125623703,0.9762665629386902,0.9065142273902893,0.0001228621113114059
5.048555374145508,-4.474837303161621,-1.8133982419967651,-1.5740538835525513,-1.8073158264160156,-3.2453794479370117,0.005514832213521004,0.0,12.428678512573242,991.44,6712.488996779999,2292,0.47351670265197754,0.007573063485324383,0.39841777086257935,0.0016501324716955423,0.0043895747599451305,0.001,989,8110080,3357.7665392390336,8110080,1.587391972541809,0.45590928196907043,0.9406654834747314,0.985256552696228,0.9593422412872314,-1.804660677909851,0.025747552514076233
5.259004592895508,-4.356493949890137,-1.8176679611206055,-1.481841802597046,-1.8178303241729736,-1.8942844867706299,0.00015040879952721298,0.0,12.423559188842773,997.78,6742.59171413,2328,0.5922336578369141,0.008340531960129738,-0.3123885989189148,0.000168112717801705,0.006584362139917695,0.001,999,8192000,3394.184409506037,8192000,1.521804928779602,0.6763641834259033,0.9339264631271362,0.9568049311637878,0.9385032653808594,0.8516557812690735,0.0002715140290092677
5.255648612976074,-4.532156467437744,-1.8283488750457764,-1.7165800333023071,-1.8279352188110352,-1.938127875328064,0.00019113924645353109,0.0,12.374906539916992,990.37,6705.745015699999,2314,0.5672615766525269,0.003225800348445773,0.3721495270729065,0.00011853533214889467,0.0043895747599451305,0.001,1009,8273920,3430.2850959390053,8273920,1.3073266744613647,0.6909208297729492,0.9227448105812073,0.9462859034538269,0.9262158870697021,0.826274573802948,0.0002498208195902407
5.343587875366211,-4.024221897125244,-1.8380531072616577,-1.7111023664474487,-1.8390543460845947,-2.136683225631714,0.0003751709882635623,0.0,12.347160339355469,994.7,6760.118705330001,2314,0.6319360733032227,0.007319493219256401,0.002367861568927765,0.00018967731739394367,0.006584362139917695,0.001,1019,8355840,3466.2497632600134,8355840,1.4491931200027466,0.6098849773406982,0.9264540076255798,0.9730349183082581,0.9321361780166626,0.7462878823280334,0.00044071723823435605
4.988701820373535,-4.049466609954834,-1.8487756252288818,-1.7470251321792603,-1.8487025499343872,-1.9523097276687622,0.00017666084750089794,0.0,12.319433212280273,989.31,6716.758420879999,2303,0.6345629096031189,0.005738392472267151,-0.04497833549976349,0.0001289133506361395,0.006584362139917695,0.001,1029,8437760,3502.1749690410215,8437760,1.555884599685669,0.6293041706085205,0.9399043321609497,0.9703248143196106,0.9429357647895813,0.8606888055801392,0.0001857340830611065
5.197315692901611,-4.240129470825195,-1.8581416606903076,-1.6281174421310425,-1.8586286306381226,-1.9823871850967407,0.0003684321709442884,0.0,12.306455612182617,993.02,6730.58612773,2356,0.5765074491500854,0.0069939917884767056,0.036198657006025314,0.0002018962986767292,0.006584362139917695,0.001,1039,8519680,3538.4180638850085,8519680,1.8033779859542847,0.5453439950942993,0.9104855060577393,0.9563528299331665,0.9150621891021729,0.8000924587249756,0.00030358563526533544
5.18776798248291,-4.495894432067871,-1.8682961463928223,-0.5292002558708191,-1.86895751953125,-2.571026086807251,0.003348382655531168,0.0,12.263936996459961,994.26,6783.97872223,2356,0.6306940317153931,0.008781486190855503,-0.2533714473247528,0.0012686045374721289,0.006584362139917695,0.001,1049,8601600,3574.583936849027,8601600,2.0098001956939697,0.5451359748840332,0.8874931335449219,0.926837682723999,0.8974435329437256,-0.04984350875020027,0.0036942020524293184
5.0917887687683105,-4.3021440505981445,-1.8791511058807373,-1.800215482711792,-1.879432201385498,-1.963721752166748,0.00013356591807678342,0.0,12.247895240783691,997.76,6814.9576635,2335,0.6068264842033386,0.007831237278878689,0.09431515634059906,0.00011337320756865665,0.006584362139917695,0.001,1059,8683520,3610.861313757021,8683520,1.536560297012329,0.6534075140953064,0.9357380867004395,0.9711893200874329,0.9394891262054443,0.8486276865005493,0.00024166522780433297
5.342922210693359,-4.275176048278809,-1.888825535774231,-1.2631198167800903,-1.8908027410507202,-2.1925582885742188,0.002097221789881587,0.0,12.214858055114746,963.48,6595.093461740001,2118,0.5893598198890686,0.003514570416882634,-0.22241425514221191,0.0007349489023908973,0.0043895747599451305,0.001,1069,8765440,3646.7832630000194,8765440,1.3760823011398315,0.5946949124336243,0.9160236716270447,0.9920161962509155,0.9238497018814087,0.4510051906108856,0.0025283414870500565
5.0598931312561035,-4.5044708251953125,-1.9067083597183228,-1.767250895500183,-1.8998526334762573,-4.5685648918151855,0.007572235073894262,0.0,12.164327621459961,975.24,6642.114934540001,2067,0.40293678641319275,0.01440034992992878,0.20270493626594543,0.0010896765161305666,0.006584362139917695,0.001,1079,8847360,3682.986684107047,8847360,1.8010869026184082,0.21919895708560944,0.9167916774749756,0.9764577150344849,0.9285840392112732,-1.8967827558517456,0.014993288554251194
5.467434883117676,-4.7928948402404785,-1.9095264673233032,-1.6782524585723877,-1.90980863571167,-1.982991337776184,0.0002049551549134776,0.0,12.160478591918945,986.17,6684.216184010002,2140,0.649462878704071,0.007012677378952503,0.11001275479793549,0.00013912621943745762,0.006584362139917695,0.001,1089,8929280,3719.1829791180207,8929280,1.5309231281280518,0.6605513095855713,0.8908354043960571,0.9227632880210876,0.8940117955207825,0.8104040622711182,0.00024976590066216886
5.214904308319092,-4.527277946472168,-1.9170211553573608,-1.3825089931488037,-1.9192968606948853,-2.0498204231262207,0.0007486509857699275,0.0,12.124533653259277,969.48,6547.311532710001,2111,0.549546480178833,0.004640467930585146,0.00954478606581688,0.0002464371209498495,0.0043895747599451305,0.001,1099,9011200,3755.934084293025,9011200,1.9896044731140137,0.6259881258010864,0.8708415031433105,0.9120112657546997,0.8811137080192566,0.6325860619544983,0.0014015721390023828
4.969498157501221,-4.647246360778809,-1.935196042060852,-1.0517276525497437,-1.9313105344772339,-3.926347255706787,0.006874685175716877,0.0,12.113790512084961,987.01,6709.8191993,2100,0.47888708114624023,0.0038240309804677963,0.17283475399017334,0.0035542284604161978,0.0043895747599451305,0.001,1109,9093120,3792.153801003995,9093120,1.3255354166030884,0.464118093252182,0.8373852372169495,0.9172158241271973,0.8544493317604065,-1.9266903400421143,0.021000206470489502
4.970246315002441,-4.657926082611084,-1.9390910863876343,-1.6609898805618286,-1.9396235942840576,-2.0376803874969482,0.0002610973606351763,0.0,12.075567245483398,968.54,6606.660856039999,2080,0.6755045056343079,0.004790371749550104,-0.13879303634166718,0.00021738266514148563,0.006584362139917695,0.001,1119,9175040,3828.4863097410416,9175040,1.4799760580062866,0.6740608215332031,0.8509641885757446,0.8750401139259338,0.8538190722465515,0.7534008622169495,0.00016735612007323653
5.265377998352051,-4.314472198486328,-1.9484302997589111,-1.8465105295181274,-1.9488954544067383,-2.058267593383789,0.00014142703730612993,0.0,12.062806129455566,998.33,6803.759585750001,2047,0.5972990989685059,0.006718248128890991,-0.0022920742630958557,0.0001163557026302442,0.006584362139917695,0.001,1129,9256960,3865.1760913510225,9256960,1.5036077499389648,0.5501371622085571,0.86578369140625,0.8950681090354919,0.8715602159500122,0.7759153842926025,0.0003979095781687647
5.00451135635376,-4.204172611236572,-1.957526445388794,-1.6780688762664795,-1.9582051038742065,-2.0636465549468994,0.0004564663104247302,0.0,11.996183395385742,966.14,6571.0216658499985,2120,0.6207640767097473,0.002923184772953391,0.06163341924548149,0.0002425587736070156,0.0043895747599451305,0.001,1139,9338880,3901.3049329240457,9338880,1.327406406402588,0.711362361907959,0.8438390493392944,0.8925246000289917,0.8501006364822388,0.6791332364082336,0.0006212878506630659
5.085625171661377,-4.735978126525879,-1.971312403678894,-0.8396934866905212,-1.9709079265594482,-2.380427837371826,0.0021294138859957457,0.0,11.960708618164062,963.04,6555.74864916,2166,0.4898574650287628,0.005139311775565147,-0.03578402101993561,0.000521186098922044,0.0029263831732967535,0.001,1149,9420800,3937.681202289008,9420800,1.6199328899383545,0.31675225496292114,0.8579822778701782,0.9043810963630676,0.8726031184196472,0.03278794512152672,0.0046111345291137695
5.023930549621582,-4.623739719390869,-1.9781527519226074,-1.6676071882247925,-1.9781173467636108,-2.0699877738952637,0.00041221739957109094,0.0,11.952869415283203,973.36,6618.325913219998,2302,0.5800262689590454,0.008646147325634956,0.35177290439605713,0.00018904570606537163,0.006584362139917695,0.001,1159,9502720,3973.6634396270383,9502720,1.8982747793197632,0.5200434923171997,0.8236151337623596,0.8772739171981812,0.8270639777183533,0.7314366102218628,0.00036020015249960124
5.0509934425354,-4.4373979568481445,-1.9876010417938232,-1.6864638328552246,-1.9879390001296997,-2.0873212814331055,0.0003002420417033136,0.0,11.917960166931152,973.74,6643.4986869,2219,0.5404950976371765,0.006718485616147518,-0.12054724246263504,0.00015778379747644067,0.0043895747599451305,0.001,1169,9584640,4010.042683709995,9584640,1.540689468383789,0.5822621583938599,0.8475693464279175,0.8739966154098511,0.855766236782074,0.734276294708252,0.0005253411363810301
5.0717854499816895,-5.548966407775879,-2.009561777114868,-1.6608926057815552,-1.9971442222595215,-4.6639909744262695,0.01935424841940403,0.0,11.894498825073242,975.23,6651.5360685099995,2342,0.5361699461936951,0.010163006372749805,0.11124088615179062,0.007466948591172695,0.006584362139917695,0.001,1179,9666560,4045.7494296079967,9666560,1.745964765548706,0.2018914371728897,0.8107749223709106,0.8698846697807312,0.8282492160797119,-1.995363473892212,0.020141733810305595
5.136490821838379,-4.2648468017578125,-2.005619525909424,-1.805126428604126,-2.006517171859741,-2.10052227973938,0.0006033238023519516,0.0,11.858179092407227,978.56,6698.933972669999,2345,0.6210472583770752,0.006797945126891136,-0.2726401090621948,0.0002589017676655203,0.006584362139917695,0.001,1189,9748480,4082.4079147439916,9748480,1.5395598411560059,0.6878296136856079,0.8314076662063599,0.8721866607666016,0.8386301398277283,0.6688444018363953,0.0006929620285518467
4.907793998718262,-4.370748043060303,-2.016334056854248,-1.9161279201507568,-2.0165891647338867,-2.1257643699645996,0.00015598899335600436,0.0,11.854671478271484,988.81,6770.75201638,2230,0.5867759585380554,0.00892678089439869,-0.039605434983968735,0.00012192687427159399,0.006584362139917695,0.001,1199,9830400,4118.18549564702,9830400,1.5524474382400513,0.4756556749343872,0.8139793276786804,0.8380631804466248,0.8184753656387329,0.7411718964576721,0.00027412877534516156
5.6220598220825195,-4.569393157958984,-2.0318446159362793,-0.3383099138736725,-2.02731990814209,-3.759413719177246,0.008402256295084953,0.0,11.819110870361328,969.31,6680.459893870001,2305,0.49472811818122864,0.022967074066400528,0.1820105016231537,0.0012706152629107237,0.006584362139917695,0.001,1209,9912320,4153.200226482004,9912320,2.9747397899627686,0.3442368805408478,0.7959609627723694,0.8551307916641235,0.8125652074813843,-2.0236217975616455,0.02353331819176674
5.098366737365723,-4.448939323425293,-2.0344579219818115,-1.1171294450759888,-2.03438138961792,-2.2644641399383545,0.0008523148717358708,0.0,11.772065162658691,974.49,6718.84927464,2502,0.524042546749115,0.013551533222198486,0.2984016239643097,0.00027812994085252285,0.006584362139917695,0.001,1219,9994240,4189.02986306604,9994240,1.6573729515075684,0.5061870217323303,0.7625360488891602,0.7954087853431702,0.7672421932220459,0.3978079855442047,0.0006577414460480213
